"","V1","V2","V3","V4","V5"
"170",-0.0640656642553122,0.04310532753421,0.0357134887087554,0.0970618664512743,-0.00247269739889088
"171",-0.0380557657617151,0.0377428212576018,-0.00674689579247367,0.039397279514386,-0.0172210966464384
"172",-0.0232099851265618,0.0342522072503128,-0.0269662804791289,0.0352978855174493,0.0108245653489071
"173",-0.0306869350253547,0.0349129496482909,-0.0233265842434324,0.0382308822882106,0.0207918423106819
"174",-0.0654182204322481,0.0622830283652181,-0.00967078760654502,0.0994594142758851,0.022756645759748
"175",-0.0457781935940526,0.0425110350842043,0.000663752510929166,0.040095725888681,0.00887139181738946
"176",-0.0487201577048622,0.0358166967910589,-0.0475052224236891,0.0609683924899926,0.0201151923331975
"177",-0.0463980017389884,0.0398205446615438,-0.0334322714523125,0.0319666589325889,0.0339745811119329
"178",-0.0261402435547673,0.0295330797517989,-0.0231996870161722,0.0526997571909686,0.00858114720274417
"179",-0.0376144719784604,0.014113270465721,0.0014080190308871,-0.0150738447004779,0.0423204694262952
"180",-0.0324893715038366,0.0350431295495891,-0.0155972946023292,0.0238159578504435,0.0119973840277669
"181",-0.0406120729590781,0.0316514843731222,-0.0167249772230323,0.000377932569833929,0.00628730084097906
"182",-0.0601514797574844,0.0361678716032975,0.08535913321262,-0.0786724690070802,0.0258455728394333
"183",-0.0302767300892568,0.00612836815056937,0.00544363780974808,0.0379035223681023,0.0241199620812451
"184",-0.0696676088487653,0.0988773560203007,-0.00156650365502362,0.0195139264216129,-0.0136466095112806
"186",-0.0823795087155262,0.0385141835607518,0.0039215478996752,-0.0139282852638807,0.0587365400129156
"187",-0.0896197147714105,-0.00179407314394595,-0.041095680820056,0.0600496711945614,0.14614271252206
"188",-0.0240084565485929,0.0198031161623826,0.00231166048417461,0.0583024275997249,0.00421693321435778
"189",-0.0638421976035184,0.0413260385461726,0.00285091603111673,0.0193486320632368,0.0215019398285139
"190",-0.0251018935993761,0.0116919470025045,0.0401296047609567,0.00898807519119661,0.039987788024499
"191",-0.164817336661583,-0.207943632439859,0.193622958105318,0.0459901961228176,0.337226356553075
"193",-0.0204426065410495,0.0200895899488029,0.00801101917501229,-0.00616131007189268,0.00621464915374866
"194",-0.0276481498682688,0.0246328542298904,0.00271252501419192,-0.0318905528800402,0.0121286067780856
"195",-0.0263337813592141,0.0254241924633514,0.0538777198837557,-0.0383942743509115,0.00892920497367822
"196",-0.0175681956665698,0.0148878672452338,0.00656260631418134,-0.00704920790417204,-0.00116819279063316
"197",-0.0384584825120989,0.0458740398871325,0.00625185665900447,-0.00946199166153864,0.00299320301585542
"198",-0.0677517578890645,-0.042374351929945,-0.0493622504433757,0.0378627529171519,0.0285466261642727
"199",-0.0223799004389504,0.0083361361234204,0.00298071929713063,0.000655401312316291,-0.00269883552413282
"200",-0.0213360084587722,0.0143450481860826,0.038564497464104,0.00660067651121194,0.0297693750031047
"201",-0.0498386767361897,0.0699855734882183,-0.0292804851849787,0.00304924684189982,-0.00314139281436359
"202",-0.112384701765238,-0.157084663440579,-0.172139283659413,-0.0838781817473044,0.113909831734401
"203",-0.0450711836914297,0.0196180026052559,-0.0146140401116968,0.0461508256104243,0.00671266256962225
"204",-0.0331740350761907,0.0301599331718226,-0.0225083659930327,0.0530192566718282,0.0195977556951943
"205",-0.0295351995621873,0.0242996593091883,0.0183677767851613,0.0875500633338737,0.0342770615048996
"206",-0.0642654397577899,0.0570796936993023,-0.0117282662850007,0.05708297690326,0.0639122118955812
"207",-0.0512280931530208,-0.0161571393446513,0.13326010591046,-0.00566576449578762,0.08409220100597
"208",-0.0947971424315119,0.010087084525447,-0.078868757505129,-0.110734165134502,0.132262339662567
"209",-0.0594002587456536,-0.064045391111368,0.12916567740571,0.0535976159607132,0.112002545861651
"210",-0.104612677856288,-0.13111563809061,0.168206401149219,0.0684548885083176,0.112189413267398
"211",-0.0834172780252706,-0.0305822270289394,0.0774873294032276,0.0450931674529398,-0.0131642325121964
"212",-0.0686119288731305,-0.0286582049009051,0.169025852210499,0.0328126193994105,0.0832953952258478
"213",-0.0432749602661249,-0.0131724628850933,-0.02278601484947,-0.0135856980614309,0.045826443730211
"214",-0.0682449121724061,-0.0381854844890991,-0.0242303374696466,-0.00942881417462686,0.0120749643277453
"215",-0.0536503247369189,0.00897116749386695,0.00449706566777283,-0.0546827063389723,0.0485191325968044
"216",-0.0568347469330723,0.0419335162013502,0.00138175966240253,0.0057134013587129,0.017880727436605
"217",-0.0724734291570073,-0.0612559397557027,-0.0354678589229561,0.0282549054200058,0.0291108908645148
"218",-0.0457439492633567,-0.00169662520913389,0.0438250790669395,0.0273319354587315,0.0679033681588929
"219",-0.027278486541576,0.0359051530058028,-0.0161712605726096,0.0140326173658318,-0.00846500599123297
"220",-0.193158350174912,-0.358895420913231,-0.0467044755543769,0.161942163379571,-0.37874324169945
"222",-0.0292323407242922,-0.000466203229541986,-0.0261785215326933,0.0543317569162564,0.0221795462504973
"223",-0.0457107202388882,0.00217974569480999,-0.0163368470474527,0.0477927014194523,-0.00336191492162243
"224",-0.12869123064285,0.000990965321995887,-0.0335071686811086,-0.012847947749974,-0.0414745095751261
"225",-0.0473764455671436,0.0288259651672674,-0.00393743438807641,0.047894107299366,0.0326066239706205
"226",-0.154486606937227,-0.339489193291579,-0.152829455819155,0.011290261660081,-0.141321392678016
"228",-0.0469464046770952,0.0134371840445398,-0.0291627592409156,0.0540595372114999,0.0378438192408095
"229",-0.0476755462124489,-0.0322869213063024,0.0604486063296347,0.011558995010533,-0.00340882515548023
"230",-0.075748416018953,-0.0598004331782723,-0.00115131910671858,0.00409369757925275,-0.146533948212724
"231",-0.144916284408448,-0.169307393482373,0.00134754945465704,-0.133978018214648,-0.0131248325492805
"232",-0.0383798888895029,-0.00232578849616834,-0.0143093283203394,0.0662623355035639,0.0391425905128356
"233",-0.0412583044857913,0.0436878261528787,0.0128747661777972,0.00408568738706931,0.00440541889294938
"236",-0.0639166555241959,-0.0105089831142311,-0.00222816812340062,0.0318203684220666,-0.0632913596755135
"237",-0.0824934545997589,0.0250965432606374,-0.0252235964117497,0.0513411952568567,0.0772875613642277
"238",-0.0456229084392276,0.0341923440325807,0.00405095412361315,0.043426353766697,0.0134637097625667
"239",-0.0323789016852562,0.0229716514685364,-0.0216372629728986,0.0287654266767528,0.0306054453199779
"240",-0.0408908030973353,0.031051838405127,0.0131338177772896,0.0690200457081593,0.0467680080948587
"241",-0.146095766747007,-0.269462293469698,-0.157306190026109,-0.0153346547475352,0.0337437515788759
"242",-0.103354853489358,-0.0909266880785542,-0.0604085859018104,-0.0466216689082165,0.0899080910989176
"243",-0.115751558189073,-0.018598638974442,0.227351646840124,0.103512505301651,0.136997902165786
"244",-0.0518477237013577,0.00965082410026276,0.0960585182754291,0.0576305270813898,0.127624792545154
"245",-0.0298241585487089,0.00439659873508402,0.073191063916286,0.0259162528175712,0.0559428968652154
"246",-0.0398113080048453,-0.0139308652358945,0.0496913909708169,0.00145330111372108,0.0257586150722379
"247",-0.0350039562803738,0.0134389259675135,0.0384769879260218,0.00742131065954706,0.0447844909662122
"248",-0.0527178888852784,0.0220464794198752,0.0114524677544897,-0.0577119588644155,0.0549369926104643
"249",-0.0376822359415346,0.030778037110861,0.00826796604670189,0.00668883466312056,0.00881172250051904
"250",-0.0714997687863765,0.0858480351074484,0.0338285402865008,0.0478725483087223,0.0262679291869039
"251",-0.044834070408705,0.0544869856048748,-0.0166173271462491,0.0187826940245242,-0.013782747885118
"252",-0.0495659158298664,0.0681740122271625,-0.00447877374505865,0.0567991390860037,-0.0193662142359455
"253",-0.0542273241288923,0.0360205598750832,0.0474125948129926,-0.071644128379765,-0.0406781830307003
"255",-0.0355811209666147,-0.0354285439658714,0.000175371281868699,-0.00143807059300113,-0.00649275531328569
"256",-0.0216310868507359,0.0180702683862592,-0.0240195703622302,-0.0207767600492281,0.0216182312774052
"257",-0.056200513512667,-0.00544757389314452,-0.0261074061659235,-0.0223840423607791,0.0466896246555517
"258",-0.0486080115711375,0.0302597008942736,0.0017845689260134,-0.0707696758253051,0.00382103623794761
"259",-0.0481806122501076,0.0294692437858311,-0.0296679059368983,-0.0616546534734461,0.0534176684167638
"260",-0.0459803829107949,0.00652109705278841,-0.0323490143547204,-0.0692971139976275,0.0796509345346225
"261",-0.069080538571485,0.0126001042685374,-0.0791562137386069,-0.0525423968866291,0.0960816217615699
"262",-0.0239656712633492,0.0127356951334921,-0.0270699434151202,-0.0123834349573214,0.0302704171225043
"263",-0.0725139515887451,0.0531385298270693,-0.0573671825582421,-0.0830730207164226,0.0566803992643745
"264",-0.0712209867055794,-0.0209246594136739,-0.0765905404515423,-0.0837676232243075,0.0756455741583184
"265",-0.0509500314245603,0.0619868346640334,-0.0389407630033118,-0.0728703425074049,0.0598688630817194
"266",-0.0179970370237156,0.0186240259061279,-0.0085340768701314,-0.0235634642599936,0.0119581422262995
"267",-0.0418070117264751,0.0244191264126704,-0.0366347937771305,-0.0489039549036882,0.0447213584635991
"269",-0.0339794882448223,0.0433565108325749,0.0140983961019527,-0.056260124876155,-0.00622538695993826
"270",-0.0339093634880826,0.0273518695658283,-0.00336097258357874,-0.0105286371267836,0.0371152095118359
"271",-0.0479290991584309,0.0215557075612591,-0.0335446340918444,-0.0370698627814307,0.033014170441058
"272",-0.0449950074323674,-0.00111936190381846,-0.00858391049452744,-0.0647488868346501,-0.019054205060944
"273",-0.0266909233704617,0.0168683991812026,0.00629700565596784,-0.0182568685785282,0.00505811238702454
"274",-0.0609321768292513,0.0396035608540422,-0.0476323299889285,-0.115744363878855,0.0529684593408306
